,season,Player,Pos,Age,team,PTS,AST,BLK,TOV,STL,ORB,DRB,MP,G,GS,PF,FTA,FGA,3PA,3P,FG,FT,PER,WS,ppg,ast_pg,blk_pg,tov_pg,stl_pg,reb_pg,min_pg,FG%,FT%,3P%
20354,2009-2010,James Posey,SF,33.0,NOH,399.0,117.0,19.0,51.0,42.0,32.0,297.0,1731.0,77.0,2.0,204.0,80.0,345.0,242.0,81.0,126.0,66.0,8.7,2.4,5.181818181818182,1.5194805194805194,0.24675324675324675,0.6623376623376623,0.5454545454545454,4.2727272727272725,22.48051948051948,0.3652173913043478,0.825,0.3347107438016529
20355,2009-2010,Leon Powe,SF,26.0,CLE,79.0,0.0,2.0,11.0,6.0,19.0,42.0,236.0,20.0,2.0,36.0,63.0,49.0,0.0,0.0,21.0,37.0,10.2,0.5,3.95,0.0,0.1,0.55,0.3,3.05,11.8,0.42857142857142855,0.5873015873015873,
20356,2009-2010,Josh Powell,PF,27.0,LAL,169.0,35.0,6.0,33.0,9.0,44.0,72.0,581.0,63.0,0.0,71.0,31.0,194.0,16.0,7.0,71.0,20.0,6.7,0.0,2.6825396825396823,0.5555555555555556,0.09523809523809523,0.5238095238095238,0.14285714285714285,1.8412698412698412,9.222222222222221,0.36597938144329895,0.6451612903225806,0.4375
20357,2009-2010,A.J. Price,PG,23.0,IND,410.0,106.0,3.0,59.0,35.0,12.0,76.0,865.0,56.0,2.0,53.0,75.0,354.0,174.0,60.0,145.0,60.0,14.0,1.2,7.321428571428571,1.8928571428571428,0.05357142857142857,1.0535714285714286,0.625,1.5714285714285714,15.446428571428571,0.4096045197740113,0.8,0.3448275862068966
20390,2009-2010,Brandon Roy,SG,25.0,POR,1398.0,305.0,16.0,129.0,61.0,73.0,212.0,2419.0,65.0,65.0,136.0,440.0,1038.0,221.0,73.0,491.0,343.0,21.3,9.1,21.50769230769231,4.6923076923076925,0.24615384615384617,1.9846153846153847,0.9384615384615385,4.384615384615385,37.215384615384615,0.4730250481695568,0.7795454545454545,0.33031674208144796
20391,2009-2010,Brandon Rush,SG,24.0,IND,774.0,112.0,65.0,93.0,56.0,41.0,305.0,2491.0,82.0,64.0,159.0,89.0,702.0,302.0,124.0,297.0,56.0,9.6,2.5,9.439024390243903,1.3658536585365855,0.7926829268292683,1.1341463414634145,0.6829268292682927,4.219512195121951,30.378048780487806,0.4230769230769231,0.6292134831460674,0.4105960264900662
20254,2009-2010,David Lee,C,26.0,NYK,1640.0,295.0,40.0,189.0,85.0,228.0,721.0,3019.0,81.0,81.0,257.0,330.0,1258.0,8.0,0.0,686.0,268.0,22.2,10.3,20.246913580246915,3.6419753086419755,0.49382716049382713,2.3333333333333335,1.0493827160493827,11.716049382716049,37.27160493827161,0.5453100158982512,0.8121212121212121,0.0
20228,2009-2010,James Jones,SF,29.0,MIA,146.0,17.0,4.0,11.0,11.0,4.0,41.0,503.0,36.0,6.0,45.0,28.0,119.0,90.0,37.0,43.0,23.0,8.8,1.0,4.055555555555555,0.4722222222222222,0.1111111111111111,0.3055555555555556,0.3055555555555556,1.25,13.972222222222221,0.36134453781512604,0.8214285714285714,0.4111111111111111
20229,2009-2010,Solomon Jones,C,25.0,IND,207.0,32.0,37.0,40.0,14.0,51.0,93.0,675.0,52.0,2.0,125.0,71.0,176.0,3.0,0.0,78.0,51.0,9.9,0.8,3.980769230769231,0.6153846153846154,0.7115384615384616,0.7692307692307693,0.2692307692307692,2.769230769230769,12.98076923076923,0.4431818181818182,0.7183098591549296,0.0
20230,2009-2010,DeAndre Jordan,C,21.0,LAC,336.0,21.0,62.0,75.0,16.0,122.0,230.0,1137.0,70.0,12.0,152.0,128.0,238.0,2.0,0.0,144.0,48.0,12.7,1.5,4.8,0.3,0.8857142857142857,1.0714285714285714,0.22857142857142856,5.0285714285714285,16.242857142857144,0.6050420168067226,0.375,0.0
20231,2009-2010,Chris Kaman,C,27.0,LAC,1408.0,120.0,94.0,223.0,37.0,184.0,520.0,2608.0,76.0,76.0,213.0,307.0,1202.0,6.0,0.0,589.0,230.0,16.5,2.4,18.526315789473685,1.5789473684210527,1.236842105263158,2.9342105263157894,0.4868421052631579,9.263157894736842,34.31578947368421,0.49001663893510816,0.749185667752443,0.0
20232,2009-2010,Jason Kapono,SF,28.0,PHI,324.0,39.0,6.0,34.0,21.0,14.0,52.0,976.0,57.0,12.0,80.0,15.0,301.0,171.0,63.0,126.0,9.0,8.4,0.5,5.684210526315789,0.6842105263157895,0.10526315789473684,0.5964912280701754,0.3684210526315789,1.1578947368421053,17.12280701754386,0.4186046511627907,0.6,0.3684210526315789
20458,2009-2010,Dwyane Wade,SG,28.0,MIA,2045.0,501.0,82.0,252.0,142.0,107.0,266.0,2792.0,77.0,77.0,181.0,702.0,1511.0,243.0,73.0,719.0,534.0,28.0,13.0,26.558441558441558,6.5064935064935066,1.0649350649350648,3.272727272727273,1.844155844155844,4.8441558441558445,36.25974025974026,0.4758438120450033,0.7606837606837606,0.3004115226337449
20236,2009-2010,Jason Kidd,PG,36.0,DAL,824.0,724.0,35.0,195.0,145.0,48.0,397.0,2881.0,80.0,80.0,142.0,99.0,671.0,414.0,176.0,284.0,80.0,17.2,8.9,10.3,9.05,0.4375,2.4375,1.8125,5.5625,36.0125,0.4232488822652757,0.8080808080808081,0.4251207729468599
20227,2009-2010,Dwayne Jones,PF,26.0,PHO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,,,
20237,2009-2010,Andrei Kirilenko,SF,28.0,UTA,688.0,158.0,71.0,79.0,83.0,76.0,188.0,1681.0,58.0,35.0,102.0,234.0,482.0,89.0,26.0,244.0,174.0,18.2,6.0,11.862068965517242,2.7241379310344827,1.2241379310344827,1.3620689655172413,1.4310344827586208,4.551724137931035,28.982758620689655,0.5062240663900415,0.7435897435897436,0.29213483146067415
20239,2009-2010,Kosta Koufos,C,20.0,UTA,53.0,6.0,4.0,15.0,2.0,16.0,29.0,172.0,36.0,0.0,26.0,15.0,47.0,0.0,0.0,22.0,9.0,7.7,0.0,1.4722222222222223,0.16666666666666666,0.1111111111111111,0.4166666666666667,0.05555555555555555,1.25,4.777777777777778,0.46808510638297873,0.6,
20240,2009-2010,Nenad Krstic,C,26.0,OKC,639.0,52.0,45.0,58.0,32.0,134.0,249.0,1741.0,76.0,76.0,177.0,106.0,560.0,5.0,1.0,281.0,76.0,13.7,4.2,8.407894736842104,0.6842105263157895,0.5921052631578947,0.7631578947368421,0.42105263157894735,5.0394736842105265,22.907894736842106,0.5017857142857143,0.7169811320754716,0.2
20241,2009-2010,Oliver Lafayette,SG,25.0,BOS,7.0,2.0,0.0,1.0,0.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,12.8,0.0,7.0,2.0,0.0,1.0,0.0,4.0,22.0,0.5,,0.5
20252,2009-2010,Ty Lawson,PG,22.0,DEN,542.0,203.0,2.0,82.0,48.0,42.0,82.0,1318.0,65.0,8.0,89.0,140.0,390.0,83.0,34.0,201.0,106.0,16.4,3.7,8.338461538461539,3.123076923076923,0.03076923076923077,1.2615384615384615,0.7384615384615385,1.9076923076923078,20.276923076923076,0.5153846153846153,0.7571428571428571,0.40963855421686746
20253,2009-2010,Courtney Lee,SG,24.0,NJN,885.0,121.0,20.0,76.0,93.0,60.0,192.0,2375.0,71.0,66.0,130.0,153.0,775.0,225.0,76.0,338.0,133.0,12.8,3.1,12.464788732394366,1.704225352112676,0.28169014084507044,1.0704225352112675,1.3098591549295775,3.5492957746478875,33.45070422535211,0.43612903225806454,0.869281045751634,0.3377777777777778
20307,2009-2010,Patty Mills,PG,21.0,POR,26.0,5.0,0.0,4.0,0.0,1.0,1.0,38.0,10.0,0.0,6.0,7.0,24.0,4.0,2.0,10.0,4.0,11.9,0.0,2.6,0.5,0.0,0.4,0.0,0.2,3.8,0.4166666666666667,0.5714285714285714,0.5
20457,2009-2010,Sasha Vujacic,SG,25.0,LAL,185.0,41.0,4.0,17.0,20.0,25.0,54.0,575.0,67.0,1.0,67.0,33.0,164.0,81.0,25.0,66.0,28.0,11.4,1.4,2.7611940298507465,0.6119402985074627,0.05970149253731343,0.2537313432835821,0.29850746268656714,1.1791044776119404,8.582089552238806,0.4024390243902439,0.8484848484848485,0.30864197530864196
20238,2009-2010,Kyle Korver,SG,28.0,UTA,374.0,89.0,12.0,42.0,26.0,10.0,101.0,952.0,52.0,0.0,76.0,49.0,280.0,110.0,59.0,138.0,39.0,13.9,2.6,7.1923076923076925,1.7115384615384615,0.23076923076923078,0.8076923076923077,0.5,2.1346153846153846,18.307692307692307,0.4928571428571429,0.7959183673469388,0.5363636363636364
20456,2009-2010,Charlie Villanueva,PF,25.0,DET,931.0,53.0,55.0,74.0,48.0,85.0,280.0,1848.0,78.0,16.0,223.0,130.0,827.0,282.0,99.0,363.0,106.0,16.0,3.5,11.935897435897436,0.6794871794871795,0.7051282051282052,0.9487179487179487,0.6153846153846154,4.67948717948718,23.692307692307693,0.43893591293833134,0.8153846153846154,0.35106382978723405
20226,2009-2010,Dahntay Jones,SF,29.0,IND,776.0,150.0,39.0,129.0,40.0,48.0,181.0,1892.0,76.0,26.0,237.0,257.0,623.0,32.0,4.0,287.0,198.0,10.8,1.8,10.210526315789474,1.9736842105263157,0.5131578947368421,1.6973684210526316,0.5263157894736842,3.013157894736842,24.894736842105264,0.4606741573033708,0.7704280155642024,0.125
20224,2009-2010,James Johnson,PF,22.0,CHI,256.0,48.0,43.0,62.0,21.0,34.0,94.0,757.0,65.0,11.0,126.0,70.0,210.0,46.0,15.0,95.0,51.0,10.4,0.8,3.9384615384615387,0.7384615384615385,0.6615384615384615,0.9538461538461539,0.3230769230769231,1.9692307692307693,11.646153846153846,0.4523809523809524,0.7285714285714285,0.32608695652173914
20469,2009-2010,C.J. Watson,PG,25.0,GSW,667.0,180.0,8.0,69.0,103.0,28.0,141.0,1788.0,65.0,15.0,124.0,166.0,528.0,145.0,45.0,247.0,128.0,13.8,3.1,10.261538461538462,2.769230769230769,0.12307692307692308,1.0615384615384615,1.5846153846153845,2.6,27.50769230769231,0.4678030303030303,0.7710843373493976,0.3103448275862069
20465,2009-2010,Luke Walton,SF,29.0,LAL,69.0,40.0,1.0,12.0,10.0,12.0,26.0,272.0,29.0,0.0,19.0,4.0,84.0,17.0,7.0,30.0,2.0,9.7,0.3,2.3793103448275863,1.3793103448275863,0.034482758620689655,0.41379310344827586,0.3448275862068966,1.3103448275862069,9.379310344827585,0.35714285714285715,0.5,0.4117647058823529
20208,2009-2010,Mike James,PG,34.0,WAS,18.0,5.0,0.0,5.0,3.0,1.0,2.0,46.0,4.0,0.0,3.0,8.0,20.0,6.0,2.0,6.0,4.0,5.5,-0.1,4.5,1.25,0.0,1.25,0.75,0.75,11.5,0.3,0.5,0.3333333333333333
20212,2009-2010,Nathan Jawai,C,23.0,MIN,124.0,24.0,9.0,27.0,10.0,49.0,55.0,412.0,39.0,2.0,58.0,38.0,111.0,1.0,0.0,49.0,26.0,11.0,0.3,3.1794871794871793,0.6153846153846154,0.23076923076923078,0.6923076923076923,0.2564102564102564,2.6666666666666665,10.564102564102564,0.44144144144144143,0.6842105263157895,0.0
20213,2009-2010,Othyus Jeffers,SG,24.0,UTA,37.0,1.0,0.0,6.0,4.0,8.0,11.0,73.0,14.0,0.0,10.0,19.0,29.0,0.0,0.0,12.0,13.0,13.6,0.1,2.642857142857143,0.07142857142857142,0.0,0.42857142857142855,0.2857142857142857,1.3571428571428572,5.214285714285714,0.41379310344827586,0.6842105263157895,
20214,2009-2010,Al Jefferson,C,25.0,MIN,1301.0,137.0,98.0,136.0,63.0,180.0,523.0,2463.0,76.0,76.0,205.0,266.0,1125.0,4.0,0.0,560.0,181.0,19.0,4.6,17.11842105263158,1.8026315789473684,1.2894736842105263,1.7894736842105263,0.8289473684210527,9.25,32.4078947368421,0.49777777777777776,0.6804511278195489,0.0
20215,2009-2010,Richard Jefferson,SF,29.0,SAS,994.0,158.0,40.0,105.0,45.0,58.0,298.0,2520.0,81.0,70.0,178.0,287.0,775.0,187.0,59.0,362.0,211.0,13.1,6.0,12.271604938271604,1.9506172839506173,0.49382716049382713,1.2962962962962963,0.5555555555555556,4.395061728395062,31.11111111111111,0.4670967741935484,0.735191637630662,0.3155080213903743
20225,2009-2010,Joe Johnson,SG,28.0,ATL,1619.0,369.0,5.0,145.0,82.0,74.0,279.0,2886.0,76.0,76.0,145.0,269.0,1386.0,350.0,129.0,635.0,220.0,19.3,8.4,21.30263157894737,4.855263157894737,0.06578947368421052,1.9078947368421053,1.0789473684210527,4.644736842105263,37.973684210526315,0.45815295815295815,0.8178438661710037,0.36857142857142855
20464,2009-2010,Rasheed Wallace,C,35.0,BOS,710.0,80.0,70.0,63.0,80.0,42.0,283.0,1780.0,79.0,13.0,222.0,125.0,650.0,290.0,82.0,266.0,96.0,13.1,3.6,8.987341772151899,1.0126582278481013,0.8860759493670886,0.7974683544303798,1.0126582278481013,4.113924050632911,22.531645569620252,0.40923076923076923,0.768,0.2827586206896552
20220,2009-2010,Jonas Jerebko,PF,22.0,DET,741.0,58.0,29.0,82.0,79.0,194.0,284.0,2232.0,80.0,73.0,230.0,176.0,603.0,115.0,36.0,290.0,125.0,13.9,4.4,9.2625,0.725,0.3625,1.025,0.9875,5.975,27.9,0.48092868988391374,0.7102272727272727,0.3130434782608696
20463,2009-2010,Gerald Wallace,SF,27.0,CHA,1386.0,161.0,83.0,178.0,117.0,150.0,612.0,3119.0,76.0,76.0,194.0,544.0,943.0,140.0,52.0,456.0,422.0,18.3,11.5,18.236842105263158,2.1184210526315788,1.0921052631578947,2.3421052631578947,1.5394736842105263,10.026315789473685,41.03947368421053,0.4835630965005302,0.7757352941176471,0.37142857142857144
20196,2009-2010,Jarrett Jack,PG,26.0,TOR,931.0,413.0,6.0,163.0,60.0,30.0,192.0,2243.0,82.0,43.0,151.0,241.0,671.0,199.0,82.0,323.0,203.0,16.3,4.8,11.353658536585366,5.036585365853658,0.07317073170731707,1.9878048780487805,0.7317073170731707,2.707317073170732,27.353658536585368,0.481371087928465,0.8423236514522822,0.4120603015075377
20221,2009-2010,Yi Jianlian,PF,22.0,NJN,623.0,47.0,52.0,77.0,37.0,115.0,257.0,1655.0,52.0,51.0,170.0,193.0,563.0,41.0,15.0,227.0,154.0,12.3,1.3,11.98076923076923,0.9038461538461539,1.0,1.4807692307692308,0.7115384615384616,7.153846153846154,31.826923076923077,0.40319715808170514,0.7979274611398963,0.36585365853658536
20222,2009-2010,Amir Johnson,PF,22.0,TOR,511.0,48.0,66.0,63.0,44.0,154.0,241.0,1453.0,82.0,5.0,255.0,149.0,334.0,4.0,0.0,208.0,95.0,16.7,4.5,6.2317073170731705,0.5853658536585366,0.8048780487804879,0.7682926829268293,0.5365853658536586,4.817073170731708,17.71951219512195,0.6227544910179641,0.6375838926174496,0.0
20223,2009-2010,Anthony Johnson,PG,35.0,ORL,130.0,63.0,1.0,26.0,11.0,8.0,40.0,406.0,31.0,0.0,32.0,20.0,111.0,39.0,13.0,49.0,19.0,12.4,1.0,4.193548387096774,2.032258064516129,0.03225806451612903,0.8387096774193549,0.3548387096774194,1.5483870967741935,13.096774193548388,0.44144144144144143,0.95,0.3333333333333333
20462,2009-2010,Ben Wallace,C,35.0,DET,381.0,105.0,84.0,64.0,86.0,245.0,352.0,1975.0,69.0,67.0,131.0,160.0,292.0,2.0,0.0,158.0,65.0,15.8,4.7,5.521739130434782,1.5217391304347827,1.2173913043478262,0.927536231884058,1.2463768115942029,8.652173913043478,28.6231884057971,0.541095890410959,0.40625,0.0
20219,2009-2010,Brandon Jennings,PG,20.0,MIL,1270.0,470.0,18.0,200.0,105.0,49.0,233.0,2671.0,82.0,82.0,191.0,273.0,1216.0,388.0,145.0,451.0,223.0,14.5,4.2,15.487804878048781,5.7317073170731705,0.21951219512195122,2.4390243902439024,1.2804878048780488,3.4390243902439024,32.573170731707314,0.37088815789473684,0.8168498168498168,0.37371134020618557
20470,2009-2010,Earl Watson,PG,30.0,IND,619.0,399.0,16.0,175.0,104.0,54.0,186.0,2322.0,79.0,52.0,181.0,169.0,524.0,184.0,53.0,223.0,120.0,10.9,2.6,7.8354430379746836,5.050632911392405,0.20253164556962025,2.2151898734177213,1.3164556962025316,3.037974683544304,29.39240506329114,0.4255725190839695,0.7100591715976331,0.28804347826086957
20255,2009-2010,Rashard Lewis,PF,30.0,ORL,1013.0,107.0,28.0,108.0,78.0,62.0,256.0,2369.0,72.0,72.0,180.0,180.0,805.0,423.0,168.0,350.0,145.0,14.0,6.5,14.069444444444445,1.4861111111111112,0.3888888888888889,1.5,1.0833333333333333,4.416666666666667,32.90277777777778,0.43478260869565216,0.8055555555555556,0.3971631205673759
20455,2009-2010,Anderson Varejao,PF,27.0,CLE,651.0,87.0,67.0,67.0,71.0,189.0,389.0,2166.0,76.0,7.0,223.0,175.0,467.0,5.0,1.0,267.0,116.0,15.8,8.1,8.56578947368421,1.144736842105263,0.881578947368421,0.881578947368421,0.9342105263157895,7.605263157894737,28.5,0.5717344753747323,0.6628571428571428,0.2
20443,2009-2010,Jamaal Tinsley,PG,31.0,MEM,133.0,108.0,5.0,63.0,33.0,11.0,55.0,589.0,38.0,1.0,67.0,27.0,140.0,39.0,7.0,52.0,22.0,7.8,-0.3,3.5,2.8421052631578947,0.13157894736842105,1.6578947368421053,0.868421052631579,1.736842105263158,15.5,0.37142857142857144,0.8148148148148148,0.1794871794871795
20278,2009-2010,Jason Maxiell,C,26.0,DET,513.0,39.0,38.0,68.0,36.0,161.0,240.0,1550.0,76.0,29.0,175.0,155.0,415.0,1.0,0.0,212.0,89.0,14.0,2.6,6.75,0.5131578947368421,0.5,0.8947368421052632,0.47368421052631576,5.276315789473684,20.394736842105264,0.5108433734939759,0.5741935483870968,0.0
20279,2009-2010,Sean May,C,25.0,SAC,123.0,17.0,7.0,19.0,12.0,20.0,50.0,331.0,37.0,4.0,46.0,32.0,111.0,4.0,0.0,51.0,21.0,11.7,0.3,3.324324324324324,0.4594594594594595,0.1891891891891892,0.5135135135135135,0.32432432432432434,1.8918918918918919,8.945945945945946,0.4594594594594595,0.65625,0.0
20283,2009-2010,O.J. Mayo,SG,22.0,MEM,1432.0,242.0,17.0,176.0,98.0,61.0,250.0,3113.0,82.0,82.0,174.0,262.0,1183.0,355.0,136.0,542.0,212.0,14.6,5.6,17.463414634146343,2.951219512195122,0.2073170731707317,2.1463414634146343,1.1951219512195121,3.792682926829268,37.96341463414634,0.45815722738799664,0.8091603053435115,0.38309859154929576
20284,2009-2010,Luc Mbah,PF,23.0,MIL,453.0,81.0,39.0,70.0,60.0,171.0,229.0,1866.0,73.0,62.0,181.0,133.0,369.0,17.0,6.0,177.0,93.0,11.8,4.7,6.205479452054795,1.1095890410958904,0.5342465753424658,0.958904109589041,0.821917808219178,5.47945205479452,25.561643835616437,0.4796747967479675,0.6992481203007519,0.35294117647058826
20285,2009-2010,Antonio McDyess,PF,35.0,SAS,446.0,83.0,32.0,79.0,43.0,149.0,306.0,1617.0,77.0,50.0,147.0,57.0,428.0,2.0,0.0,205.0,36.0,12.2,3.2,5.792207792207792,1.077922077922078,0.4155844155844156,1.025974025974026,0.5584415584415584,5.909090909090909,21.0,0.47897196261682246,0.631578947368421,0.0
20286,2009-2010,JaVale McGee,C,22.0,WAS,386.0,14.0,101.0,51.0,16.0,88.0,155.0,968.0,60.0,19.0,122.0,116.0,307.0,1.0,0.0,156.0,74.0,17.0,2.1,6.433333333333334,0.23333333333333334,1.6833333333333333,0.85,0.26666666666666666,4.05,16.133333333333333,0.50814332247557,0.6379310344827587,0.0
20277,2009-2010,Wesley Matthews,SG,23.0,UTA,769.0,124.0,15.0,93.0,64.0,50.0,141.0,2025.0,82.0,48.0,152.0,193.0,565.0,165.0,63.0,273.0,160.0,12.3,4.6,9.378048780487806,1.5121951219512195,0.18292682926829268,1.1341463414634145,0.7804878048780488,2.3292682926829267,24.695121951219512,0.4831858407079646,0.8290155440414507,0.38181818181818183
20293,2009-2010,Josh McRoberts,C,22.0,IND,179.0,44.0,16.0,19.0,17.0,40.0,87.0,524.0,42.0,3.0,74.0,38.0,146.0,23.0,8.0,76.0,19.0,14.8,1.5,4.261904761904762,1.0476190476190477,0.38095238095238093,0.4523809523809524,0.40476190476190477,3.0238095238095237,12.476190476190476,0.5205479452054794,0.5,0.34782608695652173
20304,2009-2010,Andre Miller,PG,33.0,POR,1146.0,445.0,9.0,173.0,93.0,81.0,185.0,2500.0,82.0,66.0,169.0,392.0,908.0,80.0,16.0,404.0,322.0,18.1,7.0,13.975609756097562,5.426829268292683,0.10975609756097561,2.1097560975609757,1.1341463414634145,3.2439024390243905,30.48780487804878,0.44493392070484583,0.8214285714285714,0.2
20442,2009-2010,Marcus Thornton,SG,22.0,NOH,1057.0,114.0,11.0,76.0,58.0,72.0,139.0,1872.0,73.0,17.0,127.0,177.0,883.0,313.0,117.0,398.0,144.0,17.4,4.0,14.479452054794521,1.5616438356164384,0.1506849315068493,1.0410958904109588,0.7945205479452054,2.8904109589041096,25.643835616438356,0.4507361268403171,0.8135593220338984,0.3738019169329074
20186,2009-2010,Andre Iguodala,SF,26.0,PHI,1401.0,472.0,55.0,218.0,141.0,82.0,447.0,3193.0,82.0,82.0,145.0,430.0,1120.0,303.0,94.0,496.0,315.0,17.8,6.7,17.085365853658537,5.7560975609756095,0.6707317073170732,2.658536585365854,1.7195121951219512,6.451219512195122,38.9390243902439,0.44285714285714284,0.7325581395348837,0.3102310231023102
20305,2009-2010,Brad Miller,C,33.0,CHI,719.0,154.0,29.0,107.0,44.0,83.0,316.0,1950.0,82.0,37.0,189.0,220.0,581.0,132.0,37.0,250.0,182.0,12.9,4.0,8.768292682926829,1.8780487804878048,0.35365853658536583,1.3048780487804879,0.5365853658536586,4.865853658536586,23.78048780487805,0.43029259896729777,0.8272727272727273,0.2803030303030303
20438,2009-2010,Jason Thompson,C,23.0,SAC,939.0,124.0,73.0,139.0,41.0,224.0,413.0,2357.0,75.0,58.0,279.0,277.0,784.0,10.0,1.0,370.0,198.0,14.6,4.0,12.52,1.6533333333333333,0.9733333333333334,1.8533333333333333,0.5466666666666666,8.493333333333334,31.426666666666666,0.4719387755102041,0.7148014440433214,0.1
20306,2009-2010,Mike Miller,SG,29.0,WAS,586.0,212.0,12.0,115.0,39.0,55.0,281.0,1805.0,54.0,50.0,131.0,85.0,433.0,171.0,82.0,217.0,70.0,13.9,3.9,10.851851851851851,3.925925925925926,0.2222222222222222,2.1296296296296298,0.7222222222222222,6.222222222222222,33.425925925925924,0.5011547344110855,0.8235294117647058,0.47953216374269003
20434,2009-2010,Tim Thomas,SF,32.0,DAL,135.0,14.0,2.0,14.0,10.0,13.0,28.0,285.0,18.0,1.0,31.0,24.0,106.0,43.0,16.0,49.0,21.0,15.1,0.7,7.5,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.5555555555555556,2.2777777777777777,15.833333333333334,0.46226415094339623,0.875,0.37209302325581395
20300,2009-2010,C.J. Miles,SF,22.0,UTA,622.0,105.0,17.0,81.0,58.0,42.0,126.0,1497.0,63.0,28.0,190.0,95.0,562.0,217.0,74.0,241.0,66.0,10.8,1.9,9.873015873015873,1.6666666666666667,0.2698412698412698,1.2857142857142858,0.9206349206349206,2.6666666666666665,23.761904761904763,0.4288256227758007,0.6947368421052632,0.34101382488479265
20259,2009-2010,Brook Lopez,C,21.0,NJN,1542.0,187.0,139.0,204.0,55.0,270.0,439.0,3027.0,82.0,82.0,251.0,509.0,1129.0,2.0,0.0,563.0,416.0,20.1,7.9,18.804878048780488,2.2804878048780486,1.6951219512195121,2.4878048780487805,0.6707317073170732,8.646341463414634,36.91463414634146,0.49867139061116034,0.8172888015717092,0.0
20450,2009-2010,Ronny Turiaf,C,27.0,GSW,207.0,90.0,54.0,49.0,23.0,54.0,137.0,872.0,42.0,20.0,98.0,78.0,146.0,1.0,0.0,85.0,37.0,12.6,1.4,4.928571428571429,2.142857142857143,1.2857142857142858,1.1666666666666667,0.5476190476190477,4.5476190476190474,20.761904761904763,0.5821917808219178,0.47435897435897434,0.0
20275,2009-2010,Desmond Mason,SF,32.0,SAC,13.0,2.0,1.0,4.0,1.0,4.0,9.0,66.0,5.0,4.0,5.0,4.0,12.0,0.0,0.0,5.0,3.0,6.2,0.0,2.6,0.4,0.2,0.8,0.2,2.6,13.2,0.4166666666666667,0.75,
20260,2009-2010,Robin Lopez,C,21.0,PHO,430.0,7.0,53.0,41.0,10.0,104.0,144.0,986.0,51.0,31.0,117.0,125.0,291.0,0.0,0.0,171.0,88.0,17.6,3.2,8.431372549019608,0.13725490196078433,1.0392156862745099,0.803921568627451,0.19607843137254902,4.862745098039215,19.333333333333332,0.5876288659793815,0.704,
20261,2009-2010,Kevin Love,PF,21.0,MIN,842.0,136.0,23.0,117.0,43.0,227.0,431.0,1714.0,60.0,22.0,136.0,276.0,646.0,106.0,35.0,291.0,225.0,20.7,4.9,14.033333333333333,2.2666666666666666,0.38333333333333336,1.95,0.7166666666666667,10.966666666666667,28.566666666666666,0.4504643962848297,0.8152173913043478,0.330188679245283
20262,2009-2010,Kyle Lowry,PG,23.0,HOU,620.0,305.0,9.0,116.0,60.0,91.0,156.0,1651.0,68.0,0.0,173.0,260.0,464.0,136.0,37.0,184.0,215.0,15.5,4.3,9.117647058823529,4.485294117647059,0.1323529411764706,1.7058823529411764,0.8823529411764706,3.6323529411764706,24.279411764705884,0.39655172413793105,0.8269230769230769,0.27205882352941174
20263,2009-2010,Corey Maggette,PF,30.0,GSW,1387.0,172.0,4.0,168.0,51.0,92.0,281.0,2081.0,70.0,49.0,231.0,551.0,886.0,50.0,13.0,457.0,460.0,20.3,6.3,19.814285714285713,2.4571428571428573,0.05714285714285714,2.4,0.7285714285714285,5.328571428571428,29.728571428571428,0.5158013544018059,0.8348457350272233,0.26
20189,2009-2010,Ersan Ilyasova,PF,22.0,MIL,840.0,84.0,23.0,71.0,53.0,157.0,360.0,1898.0,81.0,31.0,251.0,158.0,729.0,241.0,81.0,323.0,113.0,15.7,5.8,10.37037037037037,1.037037037037037,0.2839506172839506,0.8765432098765432,0.654320987654321,6.382716049382716,23.432098765432098,0.4430727023319616,0.7151898734177216,0.3360995850622407
20264,2009-2010,Jamaal Magloire,C,31.0,MIA,77.0,1.0,11.0,17.0,9.0,41.0,80.0,359.0,36.0,0.0,59.0,59.0,56.0,0.0,0.0,28.0,21.0,9.4,0.6,2.138888888888889,0.027777777777777776,0.3055555555555556,0.4722222222222222,0.25,3.361111111111111,9.972222222222221,0.5,0.3559322033898305,
